当地时间 武汉市(机场),T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
04.10.2021 08:00,29.9,757,759.1,,70,从东南方吹来的风,3,,5,, ,,,27.2,,,,,,,10,23.8,无降水,6,,,,
04.10.2021 05:00,27.7,755.5,757.6,,80,从东南方吹来的风,2,,6,, ,,,25.4,35.8,,,,,,12,23.9,无降水,6,,,,
04.10.2021 02:00,28.6,754.9,757,,76,从东南方吹来的风,2,,,, ,,,,,,,,,,12,24,,,,,,
03.10.2021 23:00,29.8,755.2,757.3,,73,从东南偏南方向吹来的风,2,,10,, ,,,25.3,35.8,,,,,,14,24.4,无降水,6,,,,
03.10.2021 20:00,30.4,754.5,756.6,,67,从东南方吹来的风,2,,10,, ,,,25.3,35.8,,,,,,17,23.6,无降水,6,,,,
03.10.2021 17:00,35.1,753.5,755.6,,48,从南方吹来的风,2,,,, ,,,,,,,2000-2500,,,23,22.4,,,,,,
03.10.2021 14:00,35.5,753.7,755.8,,49,从西南偏南方向吹来的风,4,,,, ,,,,,,,,,,22,23.1,,,,,,
03.10.2021 11:00,33.5,755.2,757.3,,54,从南方吹来的风,4,,8,, ,,,25.3,33.9,,,,,,19,22.9,无降水,6,,,,
03.10.2021 08:00,28.3,754.9,757,,68,从东南方吹来的风,2,,6,, ,,,25.3,,,,,,,16,21.8,无降水,6,,,,
03.10.2021 05:00,25.5,753.9,756,,83,从东南方吹来的风,2,,6,, ,,,21.6,,,,,,,12,22.4,无降水,6,,,,
03.10.2021 02:00,26.4,753.7,755.8,,80,从东南方吹来的风,2,,,, ,,,,,,,,,,14,22.7,,,,,,
02.10.2021 23:00,27.7,754,756.1,,72,从东南方吹来的风,3,,6,, ,,,21.1,33.9,,,,,,15,22.2,无降水,6,,,,
02.10.2021 20:00,28.1,754,756.1,,70,从东南方吹来的风,1,,6,, ,,,21.1,33.9,,,,,,14,22.1,无降水,6,,,,
02.10.2021 14:00,33.5,753.8,755.9,,46,从东南偏南方向吹来的风,2,,,, ,,,,,,,,,,30,20.3,,,,,,
02.10.2021 11:00,30.5,755.9,758.1,,60,从东南偏南方向吹来的风,3,,5,, ,,,21.1,32.3,,,,,,17,21.9,无降水,6,,,,
02.10.2021 08:00,25.3,755.9,758.1,,83,从东南偏东方向吹来的风,2,,4,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,21.1,,,,,,,6,22.2,无降水,6,,,,
02.10.2021 05:00,21.6,755.2,757.4,,99,无风,0,,,,薄雾 ,,,18.6,32.3,,,2500或更高，或无云。,,,4.7,21.4,无降水,6,,,,
02.10.2021 02:00,21.3,755.5,757.7,,98,无风,0,,,, ,,,18.6,32.3,,,2500或更高，或无云。,,,9,21,无降水,6,,,,
01.10.2021 23:00,21.9,755.5,757.7,,96,无风,0,,,, ,,,18.6,32.3,,,2500或更高，或无云。,,,11,21.2,无降水,6,,,,
01.10.2021 20:00,23.7,754.9,757,,90,从东南偏南方向吹来的风,1,,4,, ,,,18.6,32.3,,,2500或更高，或无云。,,,17,22,无降水,6,,,,
01.10.2021 17:00,31.1,753.8,756,,48,从东北偏东方向吹来的风,0,,,, ,,,,,,,,,,30,18.8,,,,,,
01.10.2021 14:00,31.5,754.4,756.6,,51,从西南方吹来的风,1,,,, ,,,,,,,,,,23,20.1,,,,,,
01.10.2021 11:00,28.7,756.1,758.2,,64,从南方吹来的风,1,,3,, ,,,18.6,29.9,,,,,,20,21.2,无降水,6,,,,
01.10.2021 08:00,23.8,755.6,757.8,,96,从东南偏南方向吹来的风,2,,3,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,18.6,29.9,,,,,,7,23.1,无降水,6,,,,
01.10.2021 05:00,19,754.9,757.1,,99,无风,0,,,,薄雾 ,,,17.7,29.9,,,,,,4.5,18.8,无降水,6,,,,
01.10.2021 02:00,19.5,755.2,757.3,,99,无风,0,,,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,17.7,29.9,,,,,,6,19.3,无降水,6,,,,
30.09.2021 23:00,20.4,754.9,757.1,,98,从东南偏南方向吹来的风,0,,5,, ,,,17.7,29.9,,,,,,8,20.1,无降水,6,,,,
30.09.2021 20:00,22.2,754.7,756.9,,94,无风,0,,,, ,,,17.7,29.9,,,,,,14,21.2,无降水,6,,,,
30.09.2021 17:00,28.8,754.3,756.4,,58,从西方吹来的风,1,,,, ,,,,,,,,,,28,19.7,,,,,,
30.09.2021 14:00,29,754.6,756.8,,53,从南方吹来的风,2,,,, ,,,,,,,,,,25,18.5,,,,,,
30.09.2021 08:00,21.5,756.8,759,,99,无风,0,,,, ,,,17.7,27.8,,,,,,11,21.3,无降水,6,,,,
30.09.2021 05:00,18.1,756.1,758.3,,99,无风,0,,,,薄雾 ,,,18.1,27.8,,,,,,4.6,17.9,无降水,6,,,,
30.09.2021 02:00,18.9,756.7,758.8,,98,无风,0,,,, ,,,18.9,27.8,,,,,,8,18.6,无降水,6,,,,
29.09.2021 23:00,20.1,756.7,758.8,,97,无风,0,,,, ,,,20.1,27.8,,,,,,13,19.6,无降水,6,,,,
29.09.2021 17:00,26.9,755.1,757.3,,60,从北方吹来的风,2,,,, ,,,,,,,,,,30,18.5,,,,,,
29.09.2021 14:00,26.7,755.6,757.8,,65,从北方吹来的风,3,,,, ,,,,,,,,,,26,19.6,,,,,,
29.09.2021 11:00,24,757.3,759.4,,73,从东北偏北方向吹来的风,2,,7,, ,,,20.6,,,,600-1000,,,22,18.9,0.1,6,,,,
29.09.2021 08:00,21,756.7,758.8,,87,无风,0,,,, ,,,20.6,33.2,,,300-600,,,21,18.8,0.1,6,,,,
29.09.2021 05:00,21,755.3,757.5,,94,从西北偏北方向吹来的风,2,,9,,间歇性雨，不冻，在观测时较弱 ,,,21,33.2,,,300-600,,,29,20,无降水,6,,,,
29.09.2021 02:00,22,755.2,757.3,,92,从北方吹来的风,2,,,, ,,,,,,,300-600,,,17,20.6,,,,,,
28.09.2021 23:00,22.5,755.7,757.9,,90,从东北偏北方向吹来的风,3,,9,, ,,,22.5,33.2,,,1000-1500,,,20,20.8,12,6,,,,
28.09.2021 20:00,26.3,754.4,756.6,,82,无风,0,,,,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22.8,33.2,,,600-1000,,,20,23,无降水,6,,,,
28.09.2021 17:00,31.9,752.5,754.6,,63,从西方吹来的风,1,,,, ,,,,,,,,,,15,24,,,,,,
28.09.2021 14:00,32.4,753.7,755.8,,61,从西南偏南方向吹来的风,1,,,, ,,,,,,,,,,14,23.9,,,,,,
28.09.2021 11:00,29.4,755.9,758,,67,从东方吹来的风,2,,,, ,,,,,,,,,,7,22.6,,,,,,
28.09.2021 08:00,25.7,756.2,758.4,,80,从东北方吹来的风,1,,5,, ,,,22.8,29.8,,,,,,11,22,无降水,6,,,,
28.09.2021 05:00,23.4,755.6,757.8,,87,从东北方吹来的风,1,,,, ,,,,,,,,,,14,21.1,,,,,,
28.09.2021 02:00,24,756.3,758.5,,81,从东北偏东方向吹来的风,1,,,, ,,,,,,,600-1000,,,20,20.5,,,,,,
27.09.2021 23:00,24.7,756.9,759.1,,81,从东北方吹来的风,1,,6,, ,,,22.5,29.8,,,,,,17,21.2,无降水,6,,,,
27.09.2021 20:00,26.9,756.7,758.9,,72,从东北方吹来的风,3,,7,, ,,,22.5,29.8,,,,,,17,21.4,无降水,6,,,,
27.09.2021 17:00,29.3,756.3,758.5,,65,从东北偏北方向吹来的风,2,,,, ,,,,,,,2500或更高，或无云。,,,18,22,,,,,,
27.09.2021 14:00,29,757.2,759.4,,66,从东北偏北方向吹来的风,3,,,, ,,,,,,,600-1000,,,22,22,,,,,,
27.09.2021 11:00,27.5,759.1,761.2,,68,从东北偏北方向吹来的风,3,,9,, ,,,22.5,,,,600-1000,,,22,21.1,无降水,6,,,,
27.09.2021 08:00,23.7,758.9,761.1,,80,从东北偏北方向吹来的风,2,,9,, ,,,22.5,36.6,,,,,,23,20,无降水,6,,,,
27.09.2021 02:00,23.5,757.4,759.5,,87,从东北偏北方向吹来的风,3,,,, ,,,,,,,,,,15,21.2,,,,,,
26.09.2021 23:00,24.3,757.9,760,,86,从东北偏北方向吹来的风,4,,9,, ,,,24.3,36.6,,,,,,13,21.8,无降水,6,,,,
26.09.2021 20:00,28.3,756.4,758.5,,79,从北方吹来的风,2,,6,, ,,,26,36.6,,,,,,21,24.3,无降水,6,,,,
26.09.2021 17:00,35,755.5,757.6,,48,从南方吹来的风,2,,,, ,,,,,,,,,,30,22.3,,,,,,
26.09.2021 14:00,36.1,755.8,757.9,,44,从西南偏西方向吹来的风,2,,,, ,,,,,,,,,,30,21.9,,,,,,
26.09.2021 11:00,33.9,757,759.1,,57,从东南偏南方向吹来的风,1,,4,, ,,,26,35.6,,,,,,19,24.2,无降水,6,,,,
26.09.2021 08:00,30.3,757,759.1,,75,从东南方吹来的风,1,,3,, ,,,26,35.6,,,,,,13,25.4,无降水,6,,,,
26.09.2021 05:00,26.6,756,758.1,,92,从东南偏南方向吹来的风,1,,,, ,,,,,,,,,,10,25.2,,,,,,
26.09.2021 02:00,28.1,756.4,758.5,,85,从东南偏南方向吹来的风,1,,,, ,,,,,,,,,,15,25.3,,,,,,
25.09.2021 23:00,27.1,756.5,758.6,,93,从东南方吹来的风,1,,8,, ,,,27.1,35.6,,,,,,14,25.9,无降水,6,,,,
25.09.2021 20:00,28,755.9,758,,85,无风,0,,,, ,,,27.6,35.6,,,,,,10,25.2,无降水,6,,,,
25.09.2021 17:00,34.3,755.4,757.5,,48,从西南偏南方向吹来的风,2,,8,, ,,,27.6,35.6,,,,,,30,21.7,无降水,6,,,,
25.09.2021 14:00,35.1,755.4,757.5,,50,从西南偏南方向吹来的风,3,,,, ,,,,,,,,,,30,23.1,,,,,,
25.09.2021 11:00,33.8,756.7,758.8,,55,从西南偏南方向吹来的风,3,,7,, ,,,27.6,35.5,,,,,,30,23.5,无降水,6,,,,
25.09.2021 08:00,29.5,756.5,758.6,,71,从东南偏南方向吹来的风,3,,5,, ,,,27.6,,,,,,,23,23.7,无降水,6,,,,
25.09.2021 05:00,28.3,755.4,757.5,,76,从东南偏南方向吹来的风,3,,,, ,,,,,,,,,,24,23.7,,,,,,
25.09.2021 02:00,28.6,755.9,758,,78,从东南偏南方向吹来的风,2,,,, ,,,,,,,,,,25,24.4,,,,,,
24.09.2021 23:00,28.4,756.1,758.2,,78,从东南方吹来的风,2,,10,, ,,,26.4,35.5,,,2500或更高，或无云。,,,26,24.2,无降水,6,,,,
24.09.2021 20:00,28.3,756.1,758.2,,81,从东南方吹来的风,2,,10,, ,,,26.4,35.5,,,,,,18,24.7,无降水,6,,,,
24.09.2021 17:00,34.3,755.7,757.8,,49,从西南方吹来的风,2,,,, ,,,,,,,,,,30,22,,,,,,
24.09.2021 14:00,34.6,756.4,758.5,,54,从南方吹来的风,3,,,, ,,,,,,,,,,29,23.9,,,,,,
24.09.2021 11:00,32.9,758,760.1,,61,从东南偏南方向吹来的风,3,,6,, ,,,26.4,34.8,,,,,,15,24.4,无降水,6,,,,
24.09.2021 08:00,28.6,757.9,760,,75,从西北方吹来的风,1,,4,, ,,,26.4,,,,2500或更高，或无云。,,,15,23.7,无降水,6,,,,
24.09.2021 05:00,27.1,757.2,759.3,,78,从东南偏东方向吹来的风,1,,4,, ,,,21.8,34.8,,,2500或更高，或无云。,,,17,22.9,无降水,6,,,,
24.09.2021 02:00,27.6,757.2,759.3,,74,从东南方吹来的风,2,,,, ,,,,,,,2500或更高，或无云。,,,20,22.5,,,,,,
23.09.2021 23:00,29,757.6,759.7,,65,从东南方吹来的风,2,,6,, ,,,21.5,34.8,,,2500或更高，或无云。,,,21,21.8,无降水,6,,,,
23.09.2021 20:00,28.1,757.1,759.3,,71,从东方吹来的风,2,,6,, ,,,21.5,34.8,,,2500或更高，或无云。,,,20,22.3,无降水,6,,,,
23.09.2021 17:00,33.3,756.1,758.2,,49,从东南方吹来的风,2,,,, ,,,,,,,,,,30,21.1,,,,,,
23.09.2021 14:00,34.6,756.7,758.8,,43,从东南偏南方向吹来的风,2,,,, ,,,,,,,,,,30,20.2,,,,,,
23.09.2021 11:00,32,757.9,760,,48,从东南偏南方向吹来的风,3,,6,, ,,,21.5,34.3,,,,,,24,19.6,无降水,6,,,,
23.09.2021 08:00,26.5,757.3,759.5,,70,从东南方吹来的风,2,,4,, ,,,21.5,,,,2500或更高，或无云。,,,16,20.6,无降水,6,,,,
23.09.2021 05:00,21.8,756.4,758.5,,94,从东南偏南方向吹来的风,1,,4,, ,,,20.8,34.3,,,,,,9,20.8,无降水,6,,,,
23.09.2021 02:00,23.4,756.3,758.4,,85,从东南方吹来的风,1,,,, ,,,,,,,,,,16,20.7,,,,,,
22.09.2021 23:00,23.6,756.6,758.7,,90,从东南方吹来的风,1,,6,, ,,,20.8,34.3,,,2500或更高，或无云。,,,16,21.9,无降水,6,,,,
22.09.2021 20:00,24.2,755.8,758,,89,无风,0,,,, ,,,20.8,34.3,,,,,,17,22.3,无降水,6,,,,
22.09.2021 17:00,33.1,754.5,756.6,,37,从西南偏南方向吹来的风,1,,,, ,,,,,,,,,,30,16.5,,,,,,
22.09.2021 14:00,33.6,755.5,757.6,,43,从南方吹来的风,3,,,, ,,,,,,,,,,30,19.3,,,,,,
22.09.2021 11:00,31.5,756.4,758.6,,52,从南方吹来的风,3,,5,, ,,,20.8,31.7,,,,,,23,20.5,无降水,6,,,,
22.09.2021 08:00,25.8,756,758.2,,84,从东南偏南方向吹来的风,1,,2,, ,,,20.8,31.7,,,,,,16,22.9,无降水,6,,,,
22.09.2021 05:00,22.5,754.7,756.8,,98,从东南偏南方向吹来的风,1,,5,, ,,,20.9,31.7,,,,,,13,22.2,无降水,6,,,,
22.09.2021 02:00,21.9,754.6,756.7,,98,无风,0,,,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,20.5,31.7,,,,,,5,21.6,无降水,6,,,,
21.09.2021 23:00,22.3,754.7,756.9,,98,无风,0,,,, ,,,20.5,31.7,,,,,,8,22,无降水,6,,,,
21.09.2021 20:00,24.3,753.2,755.4,,93,无风,0,,,, ,,,20.5,31.7,,,,,,21,23.1,无降水,6,,,,
21.09.2021 17:00,30.7,752.7,754.8,,61,从西南偏南方向吹来的风,3,,,, ,,,,,,,,,,30,22.3,,,,,,
21.09.2021 14:00,31.1,753.5,755.7,,61,从南方吹来的风,4,,,, ,,,,,,,,,,30,22.7,,,,,,
21.09.2021 11:00,29,755.2,757.3,,68,从南方吹来的风,3,,,, ,,,,,,,,,,26,22.5,,,,,,
21.09.2021 08:00,24.5,755.5,757.6,,83,从南方吹来的风,2,,4,, ,,,20.3,27.3,,,,,,26,21.4,无降水,6,,,,
21.09.2021 05:00,22.3,754.6,756.8,,95,从东南偏南方向吹来的风,1,,,, ,,,,,,,,,,12,21.5,,,,,,
21.09.2021 02:00,20.5,755.2,757.4,,98,无风,0,,,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,19,27.3,,,,,,4.9,20.2,无降水,6,,,,
20.09.2021 23:00,21.4,755.8,758,,97,无风,0,,,, ,,,19,27.3,,,,,,21,20.9,无降水,6,,,,
20.09.2021 20:00,24,755.2,757.3,,84,从西南偏南方向吹来的风,1,,6,, ,,,19,27.3,,,,,,30,21.1,无降水,6,,,,
20.09.2021 17:00,26.1,754.3,756.5,,70,从南方吹来的风,3,,,, ,,,,,,,,,,30,20.2,,,,,,
20.09.2021 14:00,26.1,755.2,757.3,,68,从西南偏西方向吹来的风,2,,,, ,,,,,,,600-1000,,,30,19.7,,,,,,
20.09.2021 11:00,23.1,756.8,759,,78,从西方吹来的风,2,,6,, ,,,19,,,,600-1000,,,30,19.1,无降水,6,,,,
20.09.2021 08:00,20.3,756.8,759,,95,从西方吹来的风,1,,8,, ,,,19,,,,2500或更高，或无云。,,,14,19.5,0.1,6,,,,
20.09.2021 02:00,19.1,755.7,757.9,,98,从西北偏西方向吹来的风,1,,11,,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,19,34.7,,,2500或更高，或无云。,,,18,18.8,48,6,,,,
19.09.2021 23:00,19.7,755.2,757.4,,98,从西北偏北方向吹来的风,2,,11,,间歇性雨，不冻，在观测时较强 ,,,19.7,34.7,,,50-100,,,4.3,19.4,70,6,,,,
19.09.2021 17:00,28.5,751.7,753.8,,71,从西北方吹来的风,4,,11,, ,,,26.4,34.7,,,2500或更高，或无云。,,,12,22.7,无降水,6,,,,
19.09.2021 14:00,34.4,751.7,753.8,,51,从西南方吹来的风,4,,,, ,,,,,,,,,,25,22.8,,,,,,
19.09.2021 11:00,33.4,753.4,755.5,,53,从南方吹来的风,5,,,, ,,,,,,,,,,17,22.5,,,,,,
19.09.2021 08:00,29.6,753.5,755.6,,65,从东南偏南方向吹来的风,4,,7,, ,,,26.4,33.3,,,2500或更高，或无云。,,,14,22.3,无降水,6,,,,
19.09.2021 05:00,27.7,752.8,754.9,,75,从东南方吹来的风,3,,,, ,,,,,,,,,,12,22.9,,,,,,
19.09.2021 02:00,27.9,753.4,755.5,,73,从东南方吹来的风,3,,,, ,,,,,,,,,,13,22.6,,,,,,
18.09.2021 23:00,28.1,754.6,756.7,,71,从东南方吹来的风,2,,6,, ,,,21.7,33.3,,,,,,10,22.3,无降水,6,,,,
18.09.2021 20:00,26.8,754.6,756.7,,78,无风,0,,,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,21.7,33.3,,,2500或更高，或无云。,,,4.3,22.6,无降水,6,,,,
18.09.2021 17:00,32.7,753.7,755.8,,46,从东南偏东方向吹来的风,2,,,, ,,,,,,,,,,22,19.6,,,,,,
18.09.2021 14:00,32.6,754.7,756.8,,46,从东南偏东方向吹来的风,2,,,, ,,,,,,,,,,19,19.5,,,,,,
18.09.2021 08:00,26.8,756.8,759,,63,从东方吹来的风,2,,4,, ,,,21.7,32.6,,,,,,14,19.2,无降水,6,,,,
18.09.2021 02:00,22.8,756.1,758.2,,90,从东南方吹来的风,1,,6,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,21.5,32.6,,,,,,5,21.1,无降水,6,,,,
17.09.2021 23:00,23.7,756.5,758.7,,86,从东南偏东方向吹来的风,1,,,,雾或冰雾 ,,,21.5,32.6,,,,,,3,21.2,无降水,6,,,,
17.09.2021 20:00,25.3,756,758.2,,72,无风,0,,,,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,21.5,32.6,,,,,,0.2,19.9,无降水,6,,,,
17.09.2021 17:00,32.1,754.9,757,,43,从东南方吹来的风,1,,,, ,,,,,,,,,,20,17.9,,,,,,
17.09.2021 14:00,32,755.4,757.5,,46,从东南偏东方向吹来的风,3,,,, ,,,,,,,,,,18,18.9,,,,,,
17.09.2021 11:00,30.1,757.6,759.7,,54,从东方吹来的风,3,,6,, ,,,21.5,33.5,,,,,,16,19.8,无降水,6,,,,
17.09.2021 08:00,27.1,757.1,759.3,,65,从东方吹来的风,2,,4,, ,,,21.5,33.5,,,,,,14,20,无降水,6,,,,
17.09.2021 05:00,21.5,755.4,757.5,,97,无风,0,,,,薄雾 ,,,19.8,33.5,,,,,,4.6,21,无降水,6,,,,
17.09.2021 02:00,22.4,755.7,757.8,,92,无风,0,,,, ,,,,,,,,,,8,21,,,,,,
16.09.2021 23:00,24.6,756.1,758.2,,81,无风,0,,,, ,,,19.8,33.5,,,,,,9,21.1,无降水,6,,,,
16.09.2021 20:00,24.7,755.5,757.7,,74,无风,0,,,, ,,,19.8,33.5,,,,,,13,19.8,无降水,6,,,,
16.09.2021 17:00,32.2,754.6,756.8,-0.9,40,从北方吹来的风,1,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,19.8,33.5,,,2500或更高，或无云。,,,20,16.9,无降水,12,,,,
16.09.2021 14:00,32.5,755.5,757.6,-1.8,41,从东北偏北方向吹来的风,3,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,19.8,33.3,,,2500或更高，或无云。,,,21,17.6,无降水,12,,,,
16.09.2021 11:00,30.6,757.3,759.4,-0.3,51,从东方吹来的风,1,,4,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,19.8,33.3,,,2500或更高，或无云。,,,12,19.3,无降水,12,,,,
16.09.2021 08:00,25.3,757.6,759.7,1,84,无风,0,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,19.8,33.3,,,2500或更高，或无云。,,,7,22.4,无降水,12,,,,
16.09.2021 05:00,20,756.6,758.8,-0.4,98,无风,0,,,,薄雾 ,,,19.8,33.3,,,2500或更高，或无云。,,,6,19.7,无降水,12,,,,
16.09.2021 02:00,20.4,757,759.1,-0.8,97,无风,0,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,20.3,33.3,,,2500或更高，或无云。,,,8,19.9,无降水,12,,,,
15.09.2021 23:00,20.7,757.8,760,0.2,90,无风,0,,,,云量发展情况没有进行观测或无法观测。 ,,,20.5,33.3,,,2500或更高，或无云。,,,13,19,无降水,12,,,,
15.09.2021 20:00,23.6,757.6,759.7,0.6,74,无风,0,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,20.5,33.3,,,2500或更高，或无云。,,,11,18.7,无降水,12,,,,
15.09.2021 17:00,32.1,757,759.2,-0.6,37,从西北偏北方向吹来的风,2,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,20.5,33.3,,,2500或更高，或无云。,,,27,15.6,无降水,12,,,,
15.09.2021 14:00,32.7,757.6,759.7,-1.8,41,从东北偏北方向吹来的风,1,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,20.5,32.8,,,2500或更高，或无云。,,,25,17.7,无降水,12,,,,
15.09.2021 11:00,30.6,759.4,761.5,-0.1,53,从东方吹来的风,2,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,20.5,32.6,,,2500或更高，或无云。,,,20,19.9,无降水,12,,,,
15.09.2021 08:00,26.7,759.5,761.7,0.9,60,从东北方吹来的风,2,,8,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,20.5,32.6,,,2500或更高，或无云。,,,23,18.3,无降水,12,,,,
15.09.2021 05:00,21,758.6,760.8,-0.5,91,从北方吹来的风,1,,8,,云量发展情况没有进行观测或无法观测。 ,,,21,32.6,,,2500或更高，或无云。,,,22,19.5,无降水,12,,,,
15.09.2021 02:00,24.3,759.1,761.2,-0.6,68,从东北偏东方向吹来的风,1,,8,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22.8,32.6,,,2500或更高，或无云。,,,30,18,无降水,12,,,,
14.09.2021 23:00,27,759.7,761.8,1.3,63,从东北方吹来的风,3,,8,,云量发展情况没有进行观测或无法观测。 ,,,22.8,32.6,,,2500或更高，或无云。,,,30,19.4,无降水,12,,,,
14.09.2021 20:00,28.9,758.4,760.6,0.7,61,从东北偏北方向吹来的风,3,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22.8,32.6,,,2500或更高，或无云。,,,24,20.6,无降水,12,,,,
14.09.2021 17:00,32.2,757.7,759.9,-1,45,从东北偏东方向吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22.8,32.6,,,2500或更高，或无云。,,,24,18.8,无降水,12,,,,
14.09.2021 14:00,32.3,758.7,760.8,-1.3,42,从东北方吹来的风,2,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22.8,33.1,,,2500或更高，或无云。,,,30,17.8,无降水,12,,,,
14.09.2021 11:00,30.5,760,762.1,0.6,53,从北方吹来的风,2,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22.8,33.1,,,2500或更高，或无云。,,,22,19.8,无降水,12,,,,
14.09.2021 08:00,26.6,759.4,761.6,1.4,68,从东北偏北方向吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22.8,33.1,,,2500或更高，或无云。,,,21,20.2,无降水,12,,,,
14.09.2021 05:00,22.8,758,760.2,0.1,88,从北方吹来的风,1,,7,,云量发展情况没有进行观测或无法观测。 ,,,22.7,33.1,,,2500或更高，或无云。,,,18,20.7,无降水,12,,,,
